index,title,price,category,color,review rating,review number,model,Screen Size,Touch Screen,Storage Type,Total Storage Capacity,Hard Drive Capacity,System Memory (RAM),Processor Speed (Base),Processor Model,Operating System,Battery Life,Brand,Product Height,Product Width,Product Depth,Product Weight
11,"Apple - MacBook Pro 15.4"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 560X - 1TB SSD - Space Gray","2,699.99",laptop,Space Gray,4.3,,13687587,15.4 inches,No,SSD,1000 gigabytes,,16 gigabytes,2.6 gigahertz,Intel 9th Generation Core i7,Mac OS,10 hours,Apple,0.6 inches,13.8 inches,9.5 inches,4.03 pounds
12,"Acer - 13.5"" Chromebook - Intel Core i3 - 8GB Memory - 32GB eMMC Flash Memory - Steel Gray",699.99,laptop,Steel Gray,4.0,,CB7131W36XR,13.5 inches,No,eMMC,32 gigabytes,,8 gigabytes,2.2 gigahertz,Intel 8th Generation Core i3,Chrome OS,10 hours,Acer,0.7 inches,12.2 inches,9.7 inches,3.09 pounds
13,"LG - Gram 14"" Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - White","1,199.99",laptop,White,3.5,,14Z90N-U.ARW5U1,14 inches,No,SSD,256 gigabytes,,8 gigabytes,1.2 gigahertz,Intel 10th Generation Core i5,Windows 10 Home,18.5 hours,LG,0.7 inches,12.7 inches,8.3 inches,2.2 pounds
14,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 500GB Solid State Drive - Pre-Owned - Black",374.99,laptop,Black,4.0,6,E6440-1562,14 inches,No,SSD,0.5 terabytes,,8 gigabytes,2.6 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.3 inches,13.3 inches,9.2 inches,4.67 pounds
15,"Acer - Aspire 3 15.6"" Refurbished Laptop - AMD A9-Series - 6GB Memory - AMD Radeon R5 - 1TB Hard Drive - Obsidian black",341.99,laptop,Obsidian black,3.9,19,NX.GNVAA.002-REFURBISHED,15.6 inches,No,HDD,1000 gigabytes,1000 gigabytes,6 gigabytes,3 gigahertz,AMD A9,Windows 10 Home,5.5 hours,Acer,0.9 inches,15 inches,10.2 inches,4.63 pounds
16,"ASUS - VivoBook Pro 15 M580VD 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB SSD - Metallic Champagne","1,049.99",laptop,Metallic Champagne,3.0,4,M580VDEB76,15.6 inches,No,"HDD, SSD",1256 gigabytes,1000 gigabytes,16 gigabytes,2.8 gigahertz,Intel 7th Generation Core i7,Windows 10 Home,,ASUS,0.8 inches,15 inches,10.1 inches,5.1 pounds
17,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Pre-Owned - Black",293.99,laptop,Black,4.0,2,E6440-1563,14 inches,No,HDD,,500 gigabytes,8 gigabytes,2.6 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.25 inches,13.3 inches,9.16 inches,4.68 pounds
18,"HP - EliteBook 14"" Refurbished Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Silver",513.99,laptop,Silver,4.0,2,840 G3-31479,14 inches,No,SSD,256 gigabytes,,8 gigabytes,2.6 gigahertz,Intel 6th Generation Core i7,Windows 10 Pro,,HP,0.7 inches,13.3 inches,9.3 inches,3.26 pounds
19,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Black",293.99,laptop,Black,3.9,8,E6430S-0839,14 inches,No,SSD,125 gigabytes,,8 gigabytes,2.6 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,,Dell,1.2 inches,13.2 inches,8.8 inches,3.75 pounds
20,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Black",264.99,laptop,Black,4.0,1,E6430-0372,14 inches,No,SSD,128 gigabytes,,4 gigabytes,2.6 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,,Dell,1.3 inches,13.9 inches,9.5 inches,4.43 pounds
21,"Lenovo - ThinkPad P73 17.3"" Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black","1,949.00",laptop,Black,,,20QR001VUS,17.3 inches,No,SSD,512 gigabytes,,16 gigabytes,2.6 gigahertz,Intel 9th Generation Core i7,Windows 10 Pro,,Lenovo,1.22 inches,16.4 inches,11.1 inches,
22,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive - Pre-Owned - Black",324.99,laptop,Black,4.2,,E5450-1556,14 inches,No,SSD,,,8 gigabytes,1.7 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,0.9 inches,13.2 inches,9.1 inches,3.98 pounds
23,"HP - EliteBook 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Silver",266.99,laptop,Silver,3.7,10,8460PI525412810,14 inches,No,SSD,128 gigabytes,,4 gigabytes,2.5 gigahertz,Intel 2nd Generation Core i5,Windows 10 Home,5 hours,HP,,,,
0,"Dell - Latitude 12.5"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Pre-Owned - Black",345.99,laptop,Black,3.7,3,E7240-1565,12.5 inches,No,SSD,,,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,0.79 inches,12.2 inches,8.3 inches,3 pounds
1,"Dell - Latitude 15.6"" Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive - Pre-Owned - Black",386.99,laptop,Black,4.0,1,E5540-1558,15.6 inches,No,SSD,,,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.17 inches,14.9 inches,9.86 inches,5.35 pounds
2,"Dell - XPS 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB SSD - Silver With Black Carbon Fiber Palm Rest","1,279.99",laptop,Silver With Black Carbon Fiber Palm Rest,3.0,8,XPS9370-7187SLV-PUS,13.3 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.8 gigahertz,Intel 8th Generation Core i7,Windows 10 Home,19 hours,Dell,0.5 inches,11.9 inches,7.8 inches,2.8 pounds
3,"Apple - MacBook Pro 13.3"" Pre-owned Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Silver",599.99,laptop,Silver,3.6,9,MD313LL/A8B-REFURBISHED,13.3 inches,No,HDD,,500 gigabytes,8 gigabytes,2.4 gigahertz,Intel Core i5,Mac OS X 10.7 Lion,7 hours,Apple,0.95 inches,12.78 inches,8.94 inches,4.5 pounds
4,"HP - EliteBook Folio 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive - Silver",380.99,laptop,Silver,3.6,7,9470M-0473-REFURBISHED,14 inches,No,SSD,240 gigabytes,,8 gigabytes,1.8 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,,HP,0.75 inches,13.3 inches,9.09 inches,4.54 pounds
5,"Google - Geek Squad Certified Refurbished Pixelbook Go 13.3"" Touch-Screen Chromebook - Intel Core i5 - 16GB Memory - 128GB SSD - Just Black",899.99,laptop,Just Black,4.4,,GSRF GA00523-US,13.3 inches,Yes,SSD,128 gigabytes,,16 gigabytes,1.3 gigahertz,Intel 8th Generation Core i5,Chrome OS,12 hours,Google,0.5 inches,12.2 inches,8.1 inches,2.3 pounds
6,"Lenovo - IdeaPad S340-15API 15.6"" Laptop - AMD Ryzen 3 - 4GB Memory - 1TB HDD - Platinum Gray",479.99,laptop,Platinum Gray,1.0,1,81NC001UUS,15.6 inches,No,HDD,1000 gigabytes,1000 gigabytes,4 gigabytes,2.6 gigahertz,AMD 2nd Generation Ryzen 3,Windows 10 Home,8 hours,Lenovo,0.7 inches,14.1 inches,9.6 inches,3.97 pounds
7,"Razer - Geek Squad Certified Refurbished Blade 15.6"" Laptop - Intel Core i7 - 16GB Memory - GeForce RTX 2070 Max-Q - 512GB SSD - Mercury White","2,159.99",laptop,Mercury White,,,GSRF RZ09-03017EM8-R3U1,15.6 inches,No,SSD,512 gigabytes,,16 gigabytes,2.6 gigahertz,Intel 9th Generation Core i7,Windows 10 Home,,Razer,0.7 inches,14 inches,9.3 inches,4.74 pounds
8,"Google - Geek Squad Certified Refurbished Pixelbook Go 13.3"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 128GB SSD - Just Black",764.99,laptop,Just Black,4.4,,GSRF GA00521-US,13.3 inches,Yes,SSD,128 gigabytes,,8 gigabytes,1.3 gigahertz,Intel 8th Generation Core i5,Chrome OS,12 hours,Google,0.5 inches,12.2 inches,8.1 inches,2.3 pounds
9,"Dell - Inspiron 15.6"" Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - Black",574.99,laptop,Black,1.0,1,I35673919BLK,15.6 inches,No,HDD,1000 gigabytes,1000 gigabytes,8 gigabytes,2.4 gigahertz,Intel 7th Generation Core i3,Windows 10,,Dell,0.9 inches,15 inches,10.2 inches,5.07 pounds
10,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 500GB Solid State Drive - Pre-Owned - Black",363.99,laptop,Black,3.3,3,E5440-1553,14 inches,No,SSD,,,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.1 inches,13.3 inches,9.3 inches,4.37 pounds
11,"Dell - Latitude 15.6"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","1,411.99",laptop,256GB Solid State Drive,,,LATI5591XX14F,15.6 inches,No,SSD,256 gigabytes,,8 gigabytes,2.5 gigahertz,Intel 8th Generation Core i5,Windows 10 Pro,,Dell,0.8 inches,14.8 inches,9.87 inches,4.26 pounds
12,"HP - 15.6"" Refurbished Laptop - Intel Core i7 - 16GB Memory - 750GB Hard Drive - Black",595.99,laptop,Black,3.7,3,ZBOOK 15 G2-31332,15.6 inches,No,HDD,750 gigabytes,750 gigabytes,16 gigabytes,2.8 gigahertz,Intel 4th Generation Core i7,Windows 10 Pro,,HP,1.4 inches,15 inches,10.1 inches,6.13 pounds
13,"Apple - MacBook Pro 13.3"" Pre-Owned Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Space Gray","1,049.99",laptop,Space Gray,3.0,2,MLL42LL/A,13.3 inches,No,SSD,256 gigabytes,,8 gigabytes,2 gigahertz,Intel 6th Generation Core i5,Mac OS,10 hours,Apple,0.6 inches,12 inches,8.4 inches,3.02 pounds
14,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 240GB Solid State Drive - Black",386.99,laptop,Black,3.9,,E7450-31263,14 inches,No,SSD,240 gigabytes,,8 gigabytes,2.3 gigahertz,Intel 5th Generation Core i5,Windows 10 Home,,Dell,0.8 inches,13.2 inches,9.1 inches,3.44 pounds
15,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Pre-Owned - Silver",351.99,laptop,Silver,4.1,,E7440-1569,14 inches,No,SSD,,,8 gigabytes,1.6 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,0.8 inches,13.2 inches,9.1 inches,3.6 pounds
16,"Acer - 15.6"" Refurbished Laptop - AMD A4-Series - 4GB Memory - AMD Radeon R4 - 32GB eMMC Flash Memory - Pure Silver",217.99,laptop,Pure Silver,3.5,,NX.H8SAA.001,15.6 inches,No,eMMC,32 gigabytes,,4 gigabytes,1.6 gigahertz,AMD A4,Chrome OS,10 hours,Acer,7.9 inches,15 inches,10.1 inches,3.97 pounds
17,"Apple - MacBook Pro 13.3"" Refurbished Laptop - Intel Core i7 - 8GB Memory - 128GB Flash Storage - Silver",939.99,laptop,Silver,,,ME867LL/A,13.3 inches,No,,,128 gigabytes,8 gigabytes,2.8 gigahertz,Intel 4th Generation Core i7,macOS Sierra 10.12,9 hours,Apple,0.7 inches,12.4 inches,8.6 inches,3.46 pounds
18,"Dell - Latitude 12.5"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 480GB Solid State Drive - Black",380.99,laptop,Black,4.2,,E7250-31258,12.5 inches,No,SSD,480 gigabytes,,8 gigabytes,2.3 gigahertz,Intel 5th Generation Core i5,Windows 10 Pro,,Dell,0.8 inches,12.2 inches,8.3 inches,2.76 pounds
19,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",288.99,laptop,Black,2.5,2,T430I525432010-REFURBISHED,14 inches,No,HDD,320 gigabytes,320 gigabytes,4 gigabytes,2.5 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,5 hours,Lenovo,,,,
20,"Acer - Spin 1 2-in-1 11.6"" Refurbished Touch-Screen Laptop - Intel Pentium - 4GB Memory - 64GB eMMC Flash Memory - Gray",311.99,laptop,Gray,2.7,3,NX.GRMAA.009,11.6 inches,Yes,eMMC,64 gigabytes,,4 gigabytes,1.1 gigahertz,Intel Pentium,Windows 10 Home,8 hours,Acer,0.6 inches,11.4 inches,7.9 inches,2.76 pounds
21,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black",409.99,laptop,Black,4.3,,E7470-31027,14 inches,No,SSD,256 gigabytes,,8 gigabytes,2.4 gigahertz,Intel 6th Generation Core i5,Windows 10 Pro,,Dell,0.8 inches,13.2 inches,9.1 inches,3.33 pounds
22,"HP - ProBook 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 120GB Solid State Drive - Black",269.99,laptop,Black,,,640 G2-31284,14 inches,No,SSD,120 gigabytes,,8 gigabytes,2.4 gigahertz,Intel 6th Generation Core i5,Windows 10 Home,,HP,1.1 inches,13.4 inches,9.3 inches,5.09 pounds
23,"MSI - 15.6"" Gaming Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce RTX 2070 - 512GB SSD - Space Gray With Silver Diamond Cut","2,099.99",laptop,Space Gray With Silver Diamond Cut,,,P65253,15.6 inches,No,SSD,512 gigabytes,,32 gigabytes,2.2 gigahertz,Intel 8th Generation Core i7,Windows 10 Pro,,MSI,1 inches,15.1 inches,10 inches,4.19 pounds
0,"Dell - Latitude 12.5"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 120GB Solid State Drive - Black",310.99,laptop,Black,4.2,,E7250-31260,12.5 inches,No,SSD,120 gigabytes,,8 gigabytes,2.3 gigahertz,Intel 5th Generation Core i5,Windows 10 Pro,,Dell,0.8 inches,12.2 inches,8.3 inches,2.76 pounds
1,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","1,402.99",laptop,256GB Solid State Drive,,,RMK5C,14 inches,No,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 8th Generation Core i5,Windows 10 Pro,,Dell,0.75 inches,12.7 inches,8.4 inches,3 pounds
2,"Acer - 11.6"" Refurbished Chromebook - Intel Celeron - 4GB Memory - 32GB SSD - Gray",155.99,laptop,Gray,,,NX.GM8AA.006,11.6 inches,No,SSD,32 gigabytes,,4 gigabytes,1.6 gigahertz,Intel Celeron,Chrome OS,13 hours,Acer,0.9 inches,11.7 inches,8.3 inches,2.87 pounds
3,"Acer - Aspire 5 15.6"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Pure Silver",487.99,laptop,Pure Silver,,,NX.HG5AA.001,15.6 inches,No,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 8th Generation Core i5,Windows 10 Home,11 hours,Acer,0.7 inches,14.3 inches,9.9 inches,3.97 pounds
4,"Acer - Swift 15.6"" Refurbished Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Beige",723.99,laptop,Beige,1.0,1,NX.GZBAA.001,15.6 inches,No,SSD,256 gigabytes,,8 gigabytes,1.8 gigahertz,Intel 8th Generation Core i7,Windows 10 Home,10 hours,Acer,0.7 inches,14.1 inches,9.6 inches,3.75 pounds
5,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","1,191.99",laptop,Black,3.5,,4KM6X,14 inches,No,SSD,256 gigabytes,,8 gigabytes,1.7 gigahertz,Intel 8th Generation Core i5,Windows 10 Pro,,Dell,0.8 inches,13.1 inches,9 inches,3.52 pounds
6,"Apple - MacBook Pro 13.3"" Pre-Owned Laptop - Intel Core i5 - 16GB Memory - 320GB Hard Drive - Silver",599.99,laptop,Silver,1.0,1,MC700LL/A16B,13.3 inches,No,HDD,320 gigabytes,320 gigabytes,16 gigabytes,2.3 gigahertz,Intel 2nd Generation Core i5,Mac OS,7 hours,Apple,0.9 inches,12.8 inches,8.9 inches,4.5 pounds
7,"Dell - Inspiron 2-in-1 15.6"" Geek Squad Certified Refurbished Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 512GB SSD - Silver",719.99,laptop,Silver,,,GSRF-I7586-7502SLV-PUS,15.6 inches,Yes,SSD,512 gigabytes,,8 gigabytes,1.8 gigahertz,Intel 8th Generation Core i7,Windows 10 Home,,Dell,0.7 inches,14.2 inches,9.5 inches,4.56 pounds
8,"Dell - Latitude 14.1"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","1,439.99",laptop,256GB Solid State Drive,4.2,,LATI7490JHDTM,14.1 inches,No,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 8th Generation Core i5,Windows 10 Home,,Dell,0.7 inches,13 inches,8.7 inches,3.11 pounds
9,"HP - EliteBook 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 250GB Hard Drive - Silver",293.99,laptop,Silver,2.3,3,8470PI525825010,14 inches,No,HDD,250 gigabytes,250 gigabytes,8 gigabytes,2.6 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,5 hours,HP,,,,
10,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Black",363.99,laptop,Black,2.3,3,T440-31227,14 inches,No,HDD,1000 gigabytes,1000 gigabytes,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10 Pro,,Lenovo,0.8 inches,13.3 inches,9.1 inches,3.99 pounds
11,"Samsung - 11.6"" Pre-Owned Chromebook - Exynos 5 - 2GB Memory - 16GB Solid State Drive - Silver",89.99,laptop,Silver,2.3,3,XE303C12,11.6 inches,No,SSD,16 gigabytes,,2 gigabytes,1.7 gigahertz,Non-AMD/Intel processor,Chrome OS,,Samsung,,,,
12,"Razer - Geek Squad Certified Refurbished 15.6"" Touch-Screen Gaming Laptop - Core i7 - 16GB - GTX 1660 Ti - 1TB HDD + 128GB SSD - Black","1,349.99",laptop,Black,,,GSRF RZ09-03009E76-R3U1,15.6 inches,Yes,"HDD, SSD",1128 gigabytes,1000 gigabytes,16 gigabytes,2.6 gigahertz,Intel 9th Generation Core i7,Windows 10 Home,,Razer,0.78 inches,14 inches,9.25 inches,4.63 pounds
13,"Samsung - 13.3"" 4K Ultra HD Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 256GB SSD - Fiesta Red",999.00,laptop,Fiesta Red,,,XE930QCA-K01US,13.3 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 10th Generation Core i5,Chrome OS,,Samsung,0.4 inches,11.9 inches,8 inches,2.29 pounds
14,"Samsung - 13.3"" 4K Ultra HD Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 256GB SSD - Mercury Gray",999.00,laptop,Mercury Gray,,,XE930QCA-K02US,13.3 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 10th Generation Core i5,Chrome OS,,Samsung,0.4 inches,11.9 inches,8 inches,2.29 pounds
15,"LG - gram 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 1.024TB SSD - Dark Silver","1,999.99",laptop,Dark Silver,,,15Z90N-R.AAS9U1,15.6 inches,Yes,SSD,1024 gigabytes,,16 gigabytes,1.3 gigahertz,Intel 10th Generation Core i7,Windows 10 Home,17 hours,LG,0.7 inches,14.1 inches,8.9 inches,2.5 pounds
16,"Dell - Latitude 15.6"" Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Pre-Owned - Black",339.99,laptop,Black,4.3,4,E5540-1560,15.6 inches,No,HDD,0.5 terabytes,500 gigabytes,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.2 inches,14.9 inches,9.9 inches,5.07 pounds
17,"HP - 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",270.99,laptop,Black,4.0,25,840 G1-30348,14 inches,No,HDD,320 gigabytes,320 gigabytes,4 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10 Home,,HP,0.8 inches,13.3 inches,9.3 inches,3.48 pounds
18,"Dell - Latitude 12.5"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Pre-Owned - Black",322.99,laptop,Black,4.3,3,E7240-1564,12.5 inches,No,SSD,,,8 gigabytes,1.6 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,0.79 inches,12.2 inches,8.3 inches,3 pounds
19,"Apple - MacBook Pro 13.3"" Pre-Owned Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Space Gray","1,119.99",laptop,Space Gray,5.0,1,MPXV2LL/A,13.3 inches,No,SSD,256 gigabytes,,8 gigabytes,3.1 gigahertz,Intel 7th Generation Core i5,Mac OS,10 hours,Apple,0.6 inches,12 inches,8.4 inches,3.02 pounds
20,"Dell - Latitude 12.5"" Laptop - Intel Core i5 - 8GB Memory - 500GB Solid State Drive - Pre-Owned - Black",392.99,laptop,Black,3.7,,E7240-1566,12.5 inches,No,SSD,,,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,0.79 inches,12.2 inches,8.3 inches,3 pounds
21,"Google - Geek Squad Certified Refurbished Pixelbook Go 13.3"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 128GB SSD - Not Pink",764.99,laptop,Not Pink,,,GSRF GA00841-US,13.3 inches,Yes,SSD,128 gigabytes,,8 gigabytes,1.3 gigahertz,Intel 8th Generation Core i5,Chrome OS,12 hours,Google,0.5 inches,12.2 inches,8.1 inches,2.3 pounds
22,"Google - Geek Squad Certified Refurbished Pixelbook 12.3"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 256GB SSD - Silver","1,025.99",laptop,Silver,,,GSRF GA00123-US,12.3 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.2 gigahertz,Intel 7th Generation Core i5,Chrome OS,10 hours,Google,0.4 inches,8.7 inches,11.4 inches,2.45 pounds
23,"Google - Geek Squad Certified Refurbished Pixelbook Go 13.3"" 4K UHD Touch-Screen Chromebook - Intel Core i7 - 16GB - 256GB SSD - Not Pink","1,259.99",laptop,Not Pink,,,GSRF GA00843-US,13.3 inches,Yes,SSD,256 gigabytes,,16 gigabytes,1.5 gigahertz,Intel 8th Generation Core i7,Chrome OS,12 hours,Google,0.5 inches,12.2 inches,8.1 inches,2.4 pounds
24,"Microsoft - Geek Squad Certified Refurbished Surface Laptop 2 - 13.5"" Touch Screen - Intel Core i5 - 8GB - 256GB SSD - Platinum","1,111.99",laptop,Platinum,,,GSRF LQN-00001,13.5 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 8th Generation Core i5,Windows 10 Home,14.5 hours,Microsoft,0.57 inches,12.1 inches,8.79 inches,2.76 pounds
0,"Microsoft - Geek Squad Certified Refurbished Surface Laptop 2 - 13.5"" Touch Screen - Intel Core i5 - 8GB - 256GB SSD - Platinum","1,111.99",laptop,Platinum,,,GSRF LQN-00001,13.5 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.6 gigahertz,Intel 8th Generation Core i5,Windows 10 Home,14.5 hours,Microsoft,0.57 inches,12.1 inches,8.79 inches,2.76 pounds
1,"Google - Geek Squad Certified Refurbished Pixelbook Go 13.3"" 4K UHD Touch-Screen Chromebook - Intel Core i7 - 16GB - 256GB SSD - Just Black","1,259.99",laptop,Just Black,,,GSRF GA00526-US,13.3 inches,Yes,SSD,256 gigabytes,,16 gigabytes,1.5 gigahertz,Intel 8th Generation Core i7,Chrome OS,12 hours,Google,0.5 inches,12.2 inches,8.1 inches,2.4 pounds
2,"Microsoft - Geek Squad Certified Refurbished Surface Laptop 2 - 13.5"" Touch Screen - Intel Core i7 - 8GB - 256GB SSD - Black","1,367.99",laptop,Black,,,GSRF DAJ-00092,13.5 inches,Yes,SSD,256 gigabytes,,8 gigabytes,1.9 gigahertz,Intel 8th Generation Core i7,Windows 10 Home,14.5 hours,Microsoft,0.57 inches,12.1 inches,8.79 inches,2.83 pounds
3,"Razer - Geek Squad Certified Refurbished Blade 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 32GB Memory - 1TB SSD - Mercury White","3,599.99",laptop,Mercury White,,,GSRF RZ09-03135EM3-R3U1,15.6 inches,Yes,SSD,1000 gigabytes,,32 gigabytes,2.6 gigahertz,Intel 9th Generation Core i7,Windows 10 Home,,Razer,0.7 inches,14 inches,9.3 inches,4.87 pounds
4,"HP - EliteBook 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Silver",230.99,laptop,Silver,3.7,3,8440P-0693,14 inches,No,,,128 gigabytes,4 gigabytes,2.4 gigahertz,Intel Core i5,Windows 10,,HP,1.2 inches,13.2 inches,9.3 inches,5 pounds
5,"Dell - Latitude 14"" Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Pre-Owned - Black",281.99,laptop,Black,3.5,2,E5440-1552,14 inches,No,SSD,,,8 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10,,Dell,1.1 inches,13.3 inches,9.3 inches,4.37 pounds
6,"HP - EliteBook 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 256GB Solid State Drive - Black",339.99,laptop,Black,,,840 G1-31187,14 inches,No,SSD,256 gigabytes,,4 gigabytes,1.9 gigahertz,Intel 4th Generation Core i5,Windows 10 Pro,,HP,0.8 inches,13.3 inches,9.3 inches,3.48 pounds
7,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 750GB Hard Drive - Black",276.99,laptop,Black,,,E6430-0371,14 inches,No,HDD,750 gigabytes,750 gigabytes,4 gigabytes,2.6 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,,Dell,1.3 inches,13.9 inches,9.5 inches,4.43 pounds
8,"Dell - Precision Mobile Workstation 17.3"" Refurbished Laptop - Intel Core i7 - 32GB Memory - 1TB SSD - Black",849.99,laptop,Black,3.0,1,PRECISION 7710-32304,17.3 inches,No,SSD,1000 gigabytes,,32 gigabytes,2.7 gigahertz,Intel 6th Generation Core i7,Windows 10 Pro,,Dell,1.4 inches,16.4 inches,11.1 inches,7.54 pounds
9,"HP - 12.5"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Silver",218.99,laptop,Silver,3.0,2,2570P-30347,12.5 inches,No,HDD,320 gigabytes,320 gigabytes,4 gigabytes,2.6 gigahertz,Intel 3rd Generation Core i5,Windows 10 Home,,HP,1.1 inches,12 inches,8.2 inches,3.92 pounds
